Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0BBNY","Brno-Turany","SPO.CZ_BBNYA_PM2_5_40798","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.339","ug/m3","99.27","1","Background","Suburban","16.6962","49.1490","241.0","Brno                                                                            ","CZ002C1                                           ","381346","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/CZ/SPO.CZ_BBNYA_PM2_5_40798.parquet","hour"
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0PPLV","Plzen-Doubravka","SPO.CZ_PPLVA_PM2_5_1337515","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.291","ug/m3","99.77","1","Background","Suburban","13.4234","49.7686","348.0","Plzen                                                                           ","CZ004C1                                           ","174842","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/CZ/SPO.CZ_PPLVA_PM2_5_1337515.parquet","hour"
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0UULK","Usti n.L.-Kockov","SPO.CZ_UULKA_PM2_5_40419","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","15.937","ug/m3","99.42","1","Background","Suburban","14.0412","50.6835","367.0","Ústí nad Labem                                                                  ","CZ005C1                                           ","92716","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/CZ/SPO.CZ_UULKA_PM2_5_40419.parquet","hour"
"Czechia","NET-CZ001A","National automated monitoring network (SIS)","CZ0ZZLN","Zlin","SPO.CZ_ZZLNA_PM2_5_41229","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","21.629","ug/m3","98.89","1","Background","Suburban","17.6672","49.2329","258.0","Zlín                                                                            ","CZ011C1                                           ","74935","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/CZ/SPO.CZ_ZZLNA_PM2_5_41229.parquet","hour"
"Denmark","NET-DK004A","""Danish Air Quality Monitoring Programme""","DK0034A","""Copenhagen/1103""","SPO-DK0034A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.120","ug/m3","97.11","1","Traffic","Urban","12.5711","55.6743","5.0","København                                                                       ","DK001C1                                           ","559440","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DK/SPO-DK0034A_06001_100.parquet","hour"
"Finland","NET-FI002A","Ilmatieteen laitoksen verkko","FI00893","Virolahti 2","SPO-FI00893_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.468","ug/m3","98.40","1","Background","Rural","27.6754","60.5300","4.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00893_06001_100.parquet","hour"
"Finland","NET-FI002A","Ilmatieteen laitoksen verkko","FI00349","Utö","SPO-FI00349_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.580","ug/m3","97.90","1","Background","Rural","21.3740","59.7792","7.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00349_06001_100.parquet","hour"
"Finland","NET-FI028A","Vaasan verkko","FI00586","Vaasa vesitorni","SPO-FI00586_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","4.256","ug/m3","76.92","1","Background","Urban","21.6127","63.0935","16.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00586_06001_100.parquet","hour"
"Finland","NET-FI021A","Lohjan verkko","FI00761","Nahkurintori 2","SPO-FI00761_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.120","ug/m3","99.67","1","Background","Urban","24.0628","60.2513","52.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00761_06001_100.parquet","hour"
"Finland","NET-FI020A","Etelä-Karjalan verkko","FI00280","Tirilä Pekkasenkatu","SPO-FI00280_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.869","ug/m3","99.67","1","Background","Suburban","28.2459","61.0575","91.0","","","","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00280_06001_100.parquet","hour"
"Finland","NET-FI004A","Helsingin seudun verkko (HSY)","FI00841","Leppävaara 4","SPO-FI00841_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.041","ug/m3","98.50","1","Traffic","Urban","24.8113","60.2202","9.0","Helsinki / Helsingfors (greater city)                                           ","FI001K2                                           ","1154967","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00841_06001_100.parquet","hour"
"Finland","NET-FI006A","Oulun verkko","FI00446","Oulun keskusta 2","SPO-FI00446_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.835","ug/m3","95.17","1","Traffic","Urban","25.4713","65.0100","5.0","Oulu                                                                            ","FI004C3                                           ","205489","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00446_06001_100.parquet","hour"
"Finland","NET-FI004A","Helsingin seudun verkko (HSY)","FI00425","Kallio 2","SPO-FI00425_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.573","ug/m3","98.57","1","Background","Urban","24.9506","60.1874","18.0","Helsinki / Helsingfors (greater city)                                           ","FI001K2                                           ","1154967","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00425_06001_100.parquet","hour"
"Finland","NET-FI016A","Kuopion verkko","FI00363","Kasarmipuisto","SPO-FI00363_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","3.534","ug/m3","93.07","1","Background","Urban","27.6695","62.8936","112.0","Kuopio                                                                          ","FI008C3                                           ","119282","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00363_06001_100.parquet","hour"
"Finland","NET-FI003A","Tampereen verkko","FI00801","Kaleva","SPO-FI00801_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.530","ug/m3","95.24","1","Background","Urban","23.8022","61.4991","109.0","Tampere / Tammerfors                                                            ","FI002C1                                           ","238140","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00801_06001_100.parquet","hour"
"Finland","NET-FI012A","Lahden verkko","FI00889","Saimaankatu","SPO-FI00889_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.186","ug/m3","98.87","1","Traffic","Urban","25.6658","60.9913","85.0","Lahti / Lahtis                                                                  ","FI007C2                                           ","119823","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00889_06001_100.parquet","hour"
"Finland","NET-FI004A","Helsingin seudun verkko (HSY)","FI00564","Mannerheimintie","SPO-FI00564_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.226","ug/m3","98.46","1","Traffic","Urban","24.9392","60.1696","7.0","Helsinki / Helsingfors (greater city)                                           ","FI001K2                                           ","1154967","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00564_06001_100.parquet","hour"
"Finland","NET-FI004A","Helsingin seudun verkko (HSY)","FI00370","Tikkurila 3","SPO-FI00370_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.329","ug/m3","98.55","1","Traffic","Urban","25.0395","60.2899","18.0","Helsinki / Helsingfors (greater city)                                           ","FI001K2                                           ","1154967","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00370_06001_100.parquet","hour"
"Finland","NET-FI003A","Tampereen verkko","FI00838","Epila 2","SPO-FI00838_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","6.184","ug/m3","99.43","1","Traffic","Suburban","23.6758","61.5085","100.0","Tampere / Tammerfors                                                            ","FI002C1                                           ","238140","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00838_06001_100.parquet","hour"
"Finland","NET-FI004A","Helsingin seudun verkko (HSY)","FI00208","Luukki","SPO-FI00208_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","5.736","ug/m3","98.09","1","Background","Rural","24.6849","60.3144","55.0","Helsinki / Helsingfors (greater city)                                           ","FI001K2                                           ","1154967","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00208_06001_100.parquet","hour"
"Finland","NET-FI004A","Helsingin seudun verkko (HSY)","FI00781","Vartiokylä Huivipolku","SPO-FI00781_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","7.219","ug/m3","99.30","1","Background","Suburban","25.1024","60.2239","14.0","Helsinki / Helsingfors (greater city)                                           ","FI001K2                                           ","1154967","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FI/SPO-FI00781_06001_100.parquet","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR82006","Besançon Prévoyance","SPO-FR82006_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.061","ug/m3","96.97","1","Background","Urban","6.0154","47.2474","321.0","Besançon                                                                        ","FR025C1                                           ","115934","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR82006_6001.parquet","hour"
"France","NET-FR075A","ATMO GRAND EST","FR30034","Nancy-Charles III","SPO-FR30034_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","11.489","ug/m3","93.49","1","Background","Urban","6.1904","48.6882","200.0","Nancy                                                                           ","FR016C1                                           ","203610","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR30034_6001.parquet","hour"
"France","NET-FR075A","ATMO GRAND EST","FR30036","Nancy-Libération","SPO-FR30036_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","10.093","ug/m3","89.37","1","Traffic","Urban","6.1542","48.6971","277.0","Nancy                                                                           ","FR016C1                                           ","203610","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR30036_6001.parquet","hour"
"France","NET-FR075A","ATMO GRAND EST","FR16066","Mulhouse Sud 2","SPO-FR16066_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.844","ug/m3","97.08","1","Background","Urban","7.3091","47.7374","267.0","Mulhouse                                                                        ","FR040C2                                           ","180040","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR16066_6001.parquet","hour"
"France","NET-FR076A","ATMO BOURGOGNE-FRANCHE-COMTE","FR26043","Dijon-Transvaal","SPO-FR26043_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","8.697","ug/m3","97.17","1","Traffic","Urban","5.0402","47.3155","240.0","Dijon                                                                           ","FR020C2                                           ","198870","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR26043_6001.parquet","hour"
"France","NET-FR075A","ATMO GRAND EST","FR01011","Metz-Centre","SPO-FR01011_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","12.460","ug/m3","91.37","1","Background","Urban","6.1808","49.1194","192.0","Metz                                                                            ","FR017C2                                           ","166252","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR01011_6001.parquet","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR18080","TRAF Saint Quent 14","SPO-FR18080_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.260","ug/m3","96.48","1","Traffic","Urban","3.2814","49.8428","78.0","Saint-Quentin                                                                   ","FR079C2                                           ","53816","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR18080_6001.parquet","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR18079","TRAFIC AMIENS","SPO-FR18079_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.069","ug/m3","0.15","1","Traffic","Urban","2.2825","49.8772","68.0","Amiens                                                                          ","FR014C2                                           ","137609","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR18079_6001.parquet","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR11025","Lille Fives","SPO-FR11025_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","16.569","ug/m3","85.55","1","Background","Urban","3.0903","50.6281","25.0","Lille                                                                           ","FR009C1                                           ","906981","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR11025_6001.parquet","hour"
"France","NET-FR074A","ATMO HAUTS DE FRANCE","FR11034","Roubaix Serres","SPO-FR11034_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","14.798","ug/m3","89.34","1","Traffic","Urban","3.1807","50.7065","31.0","Lille                                                                           ","FR009C1                                           ","906981","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR11034_6001.parquet","hour"
"France","NET-FR075A","ATMO GRAND EST","FR14012","Jean d Aulan","SPO-FR14012_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2018","13.557","ug/m3","94.71","1","Background","Urban","4.0206","49.2242","96.0","Reims                                                                           ","FR018C1                                           ","209507","E1a/validated data AQ e-Reporting","05/12/2024 21:47:27","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR14012_6001.parquet","hour"
